id,tooltip
345,"[color=LIGHT_BLUE]A tower which can store dark energy for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]274[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Corruption[/color]
A corrupted creep takes extra damage from attacks and spells.

 
[color=GOLD]Battery Overload[/color]
Attacks very fast while consuming mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
346,"[color=LIGHT_BLUE]A tower which can store dark energy for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]657[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Corruption[/color]
A corrupted creep takes extra damage from attacks and spells.

 
[color=GOLD]Battery Overload[/color]
Attacks very fast while consuming mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
347,"[color=LIGHT_BLUE]A tower which can store dark energy for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1644[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Corruption[/color]
A corrupted creep takes extra damage from attacks and spells.

 
[color=GOLD]Battery Overload[/color]
Attacks very fast while consuming mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
348,"[color=LIGHT_BLUE]A rare tower which can store poison for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]274[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Poison[/color]
An infected creep takes damage every second and is slowed.

 
[color=GOLD]Battery Overload[/color]
Starts attacking very fast until out of mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
349,"[color=LIGHT_BLUE]A rare tower which can store poison for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]657[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Poison[/color]
An infected creep takes damage every second and is slowed.

 
[color=GOLD]Battery Overload[/color]
Starts attacking very fast until out of mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
350,"[color=LIGHT_BLUE]A rare tower which can store poison for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1644[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Poison[/color]
An infected creep takes damage every second and is slowed.

 
[color=GOLD]Battery Overload[/color]
Starts attacking very fast until out of mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
351,"[color=LIGHT_BLUE]A tower which can store fire for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]274[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Incinerate[/color]
This tower's attacks set the target on fire.

 
[color=GOLD]Battery Overload[/color]
Attacks very fast while consuming mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
352,"[color=LIGHT_BLUE]A tower which can store fire for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]657[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Incinerate[/color]
This tower's attacks set the target on fire.

 
[color=GOLD]Battery Overload[/color]
Attacks very fast while consuming mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
353,"[color=LIGHT_BLUE]A tower which can store fire for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1644[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Incinerate[/color]
This tower's attacks set the target on fire.

 
[color=GOLD]Battery Overload[/color]
Attacks very fast while consuming mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
354,"[color=LIGHT_BLUE]Basic tower with a small chance on attack to kill lesser targets immediately.[/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]261[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]1050[/color] range
 
[color=GOLD]Tomb's Curse[/color]
Small chance to instantly kill a lesser creep on attack.
"
355,"[color=LIGHT_BLUE]A strong tower against the undead. Can see nearby invisible units.[/color]
[color=YELLOW]Author:[/color] SternBogen
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]995[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Magical Sight[/color]
Can see invisible enemy units.
 
[color=GOLD]Power of Light[/color]
The mighty holy light weakens enemy undead creeps.

"
356,"[color=LIGHT_BLUE]A strong tower against the undead. Can see nearby invisible units.[/color]
[color=YELLOW]Author:[/color] SternBogen
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2171[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Magical Sight[/color]
Can see invisible enemy units.
 
[color=GOLD]Power of Light[/color]
The mighty holy light weakens enemy undead creeps.

"
357,"[color=LIGHT_BLUE]A rare tower which can store electricity for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]274[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Electrify[/color]
The Storm Battery's projectiles electrify their target.

 
[color=GOLD]Battery Overload[/color]
Starts attacking very fast until out of mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
358,"[color=LIGHT_BLUE]A rare tower which can store electricity for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]657[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Electrify[/color]
The Storm Battery's projectiles electrify their target.

 
[color=GOLD]Battery Overload[/color]
Starts attacking very fast until out of mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
359,"[color=LIGHT_BLUE]A rare tower which can store electricity for later use.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1644[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10[/color] mana/lvl

 
[color=GOLD]Electrify[/color]
The Storm Battery's projectiles electrify their target.

 
[color=GOLD]Battery Overload[/color]
Starts attacking very fast until out of mana.

 
Mana cost: [color=GOLD]100[/color], [color=GOLD]1200[/color] range, [color=GOLD]20s[/color] cooldown

"
360,"[color=LIGHT_BLUE]Something might hatch here soon...ish[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]489[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Slumbering Parasite[/color]
This tower deals additional Decay damage after a short delay and increases target's vulnerability to Nature.

"
361,"[color=LIGHT_BLUE]Something might hatch here soon...ish[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]879[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Slumbering Parasite[/color]
This tower deals additional Decay damage after a short delay and increases target's vulnerability to Nature.

"
362,"[color=LIGHT_BLUE]Something might hatch here soon...ish[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1311[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Slumbering Parasite[/color]
This tower deals additional Decay damage after a short delay and increases target's vulnerability to Nature.

"
363,"[color=LIGHT_BLUE]Basic Tower with a weak bouncing attack and bonus damage to undead enemies.[/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]22[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]1200[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-50%[/color] damage per bounce
[color=GOLD]+20%[/color] damage to undead ([color=GOLD]+2%[/color]/lvl)

"
364,"[color=LIGHT_BLUE]This tower uses mana to summon coldfire from the Frozen Heart of Hell for minor AoE damage and slowing effect. Stolen souls improve this ability with each tower level.[/color]
[color=YELLOW]Author:[/color] IamanEvilMan
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]51[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-25%[/color] damage to undead ([color=GOLD]+0.2%[/color]/lvl)

 
[color=GOLD]Soul Chill[/color]
Deals spell damage and slows units in a small area.

 
Mana cost: [color=GOLD]20[/color], [color=GOLD]900[/color] range, [color=GOLD]1s[/color] cooldown

"
365,"[color=LIGHT_BLUE]This tower uses mana to summon coldfire from the Frozen Heart of Hell for minor AoE damage and slowing effect. Stolen souls improve this ability with each tower level.[/color]
[color=YELLOW]Author:[/color] IamanEvilMan
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]181[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-25%[/color] damage to undead ([color=GOLD]+0.2%[/color]/lvl)

 
[color=GOLD]Soul Chill[/color]
Deals spell damage and slows units in a small area.

 
Mana cost: [color=GOLD]20[/color], [color=GOLD]900[/color] range, [color=GOLD]1s[/color] cooldown

"
366,"[color=LIGHT_BLUE]This tower uses mana to summon coldfire from the Frozen Heart of Hell for minor AoE damage and slowing effect. Stolen souls improve this ability with each tower level.[/color]
[color=YELLOW]Author:[/color] IamanEvilMan
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]506[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-25%[/color] damage to undead ([color=GOLD]+0.2%[/color]/lvl)

 
[color=GOLD]Soul Chill[/color]
Deals spell damage and slows units in a small area.

 
Mana cost: [color=GOLD]20[/color], [color=GOLD]900[/color] range, [color=GOLD]1s[/color] cooldown

"
367,"[color=LIGHT_BLUE]This tower uses mana to summon coldfire from the Frozen Heart of Hell for minor AoE damage and slowing effect. Stolen souls improve this ability with each tower level.[/color]
[color=YELLOW]Author:[/color] IamanEvilMan
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1012[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-25%[/color] damage to undead ([color=GOLD]+0.2%[/color]/lvl)

 
[color=GOLD]Soul Chill[/color]
Deals spell damage and slows units in a small area.

 
Mana cost: [color=GOLD]20[/color], [color=GOLD]900[/color] range, [color=GOLD]1s[/color] cooldown

"
368,"[color=LIGHT_BLUE]This tower uses mana to summon coldfire from the Frozen Heart of Hell for minor AoE damage and slowing effect. Stolen souls improve this ability with each tower level.[/color]
[color=YELLOW]Author:[/color] IamanEvilMan
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1807[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-25%[/color] damage to undead ([color=GOLD]+0.2%[/color]/lvl)

 
[color=GOLD]Soul Chill[/color]
Deals spell damage and slows units in a small area.

 
Mana cost: [color=GOLD]20[/color], [color=GOLD]900[/color] range, [color=GOLD]1s[/color] cooldown

"
369,"[color=LIGHT_BLUE]Playful Faerie-Dragon that uses mana to its advantage. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]419[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]950[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+2.4[/color] mana regen/lvl

 
[color=GOLD]Unstable Energies[/color]
This tower has a chance on damage to release a powerful energy blast at the cost of some mana.
 
[color=GOLD]Mana Distortion Field - Aura[/color]
Nearby towers burn creep mana when attacking.

"
370,"[color=LIGHT_BLUE]Playful Faerie-Dragon that uses mana to its advantage. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]684[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]950[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+4.2[/color] mana regen/lvl

 
[color=GOLD]Unstable Energies[/color]
This tower has a chance on damage to release a powerful energy blast at the cost of some mana.
 
[color=GOLD]Mana Distortion Field - Aura[/color]
Nearby towers burn creep mana when attacking.

"
371,"[color=LIGHT_BLUE]Playful Faerie-Dragon that uses mana to its advantage. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]968[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]950[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+6.4[/color] mana regen/lvl

 
[color=GOLD]Unstable Energies[/color]
This tower has a chance on damage to release a powerful energy blast at the cost of some mana.
 
[color=GOLD]Mana Distortion Field - Aura[/color]
Nearby towers burn creep mana when attacking.

"
372,"[color=LIGHT_BLUE]From the flesh of Ymir, king of the Jtanr, gods fashioned the mortal realms. Born of venom dripped into the frozen waters of Elivgar, Ymir was exiled to the lonely wastes of Ginnungagap where he mastered Icy powers.[/color]
[color=YELLOW]Author:[/color] IamanEvilMan
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1533[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Splash attack:[/color]
	[color=GOLD]400[/color] AoE: [color=GOLD]25%[/color] damage
[color=GOLD]+10%[/color] base damage/lvl

 
[color=GOLD]Wrath of Ymir[/color]
Chance to deal portion of attack damage as spell damage and slow the target.
 
[color=GOLD]Blood of Ymir[/color]
Increasing vulnerability to Ice towers of creeps which come in range.
 
[color=GOLD]Flesh of Ymir - Aura[/color]
The ancient Flesh of Ymir grants him reduced debuff duration.

"
