id,tooltip
398,"[color=LIGHT_BLUE]Friendly spirits that live in the trees.[/color]
[color=YELLOW]Author:[/color] DaveMatthews
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]945[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]900[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]50[/color] ([color=CORNFLOWER_BLUE]+2[/color]/sec)
 
[color=GOLD]Nature's Gift[/color]
Buffs a tower, increasing stats depending on tower's element.

 
Mana cost: [color=GOLD]45[/color], [color=GOLD]500[/color] range, [color=GOLD]2s[/color] cooldown

"
399,"[color=LIGHT_BLUE]Charges itself up to disintegrate enemies and overcharge nearby lesser towers.[/color]
[color=YELLOW]Author:[/color] Ashbringer
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]0[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]1200[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]1000[/color] ([color=CORNFLOWER_BLUE]+0[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=GOLD]+3.75%[/color] spell crit chance ([color=GOLD]+0.5%[/color]/lvl)
[color=GOLD]+25%[/color] spell crit damage ([color=GOLD]+5%[/color]/lvl)
 
[color=GOLD]Multishot[/color]
Attacks up to [color=GOLD]10[/color] targets at the same time.
 
[color=GOLD]Absorb Energy[/color]
Attacks do no damage but every hit has a chance to restore mana and steal mana from the target.
 
[color=GOLD]Conduit - Aura[/color]
Half of attack bonuses on this tower are applied to nearby Common and Uncommon [color=ffffe0ff]Storm[/color] towers.
 
[color=GOLD]Unleash[/color]
Unleashes built up energy, dealing spell damage to a single creep and increasing the spell crit damage of nearby towers.

 
Mana cost: [color=GOLD]400[/color], [color=GOLD]1200[/color] range, [color=GOLD]0.5s[/color] cooldown

"
400,"[color=LIGHT_BLUE]Gains a lot of speed and damage on each attack, while losing the bonus on kill.[/color]
[color=YELLOW]Author:[/color] the_red_terror
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]426[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Energy Acceleration[/color]
Every attack increases attack speed and attack damage.
 
[color=GOLD]Errant Tachyons[/color]
On kill, this tower is stunned and the bonus from [color=GOLD]Energy Acceleration[/color] is lost.
"
401,"[color=LIGHT_BLUE]Attacks with highly impractical aircraft.[/color]
[color=YELLOW]Author:[/color] Deemzul
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]3100[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Special Training[/color]
On higher levels, copters gain special abilities.
 
[color=GOLD]Helicopter Zone[/color]
[color=GOLD]3[/color] helicopters circle around the tower trying to stay within [color=GOLD]1000[/color] range of it. The helicopters attack creeps in front of them, dealing the tower's attack damage. Helicopters also reduce movement speed and armor of hit creeps. These helicopters are not affected by attack speed.
 
[color=GOLD]Targeted Run[/color]
Copter #[color=GOLD]1[/color] will teleport behind the target after a delay.

 
[color=GOLD]1000[/color] range, [color=GOLD]15s[/color] cooldown

"
402,"[color=LIGHT_BLUE]Gains a lot of speed and damage on each attack, while losing the bonus on kill.[/color]
[color=YELLOW]Author:[/color] the_red_terror
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]780[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Energy Acceleration[/color]
Every attack increases attack speed and attack damage.
 
[color=GOLD]Errant Tachyons[/color]
On kill, this tower is stunned and the bonus from [color=GOLD]Energy Acceleration[/color] is lost.
"
403,"[color=LIGHT_BLUE]Gains a lot of speed and damage on each attack, while losing the bonus on kill.[/color]
[color=YELLOW]Author:[/color] the_red_terror
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1413[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Energy Acceleration[/color]
Every attack increases attack speed and attack damage.
 
[color=GOLD]Errant Tachyons[/color]
On kill, this tower is stunned and the bonus from [color=GOLD]Energy Acceleration[/color] is lost.
"
404,"[color=LIGHT_BLUE]Basic Tower with a weak bouncing attack and bonus damage to undead enemies.[/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]81[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1200[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+21%[/color] damage to undead ([color=GOLD]+2.1%[/color]/lvl)
 
[color=GOLD]Bounce Attack[/color]
[color=GOLD]3[/color] targets
[color=GOLD]-48%[/color] damage per bounce
"
405,"[color=LIGHT_BLUE]Basic Tower that sometimes deals more damage.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]49[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Fireblossom[/color]
Every few attacks this tower deals some bonus damage.
"
406,"[color=LIGHT_BLUE]Basic Tower that sometimes deals more damage.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]192[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Fireblossom[/color]
Every few attacks this tower deals some bonus damage.
"
407,"[color=LIGHT_BLUE]Basic Tower that sometimes deals more damage.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]423[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Fireblossom[/color]
Every few attacks this tower deals some bonus damage.
"
408,"[color=LIGHT_BLUE]Basic Tower that sometimes deals more damage.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]912[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Fireblossom[/color]
Every few attacks this tower deals some bonus damage.
"
409,"[color=LIGHT_BLUE]Basic Tower that sometimes deals more damage.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1360[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Fireblossom[/color]
Every few attacks this tower deals some bonus damage.
"
410,"[color=LIGHT_BLUE]Basic Tower that sometimes deals more damage.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1889[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Fireblossom[/color]
Every few attacks this tower deals some bonus damage.
"
411,"[color=LIGHT_BLUE]They are moths, not fireflies![/color]
[color=YELLOW]Author:[/color] Deemzul
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]0[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]600[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-30%[/color] damage to undead
[color=GOLD]+20%[/color] damage to magic
[color=GOLD]+8%[/color] spell damage dealt/lvl
 
[color=GOLD]Moths of Prey[/color]
This tower controls [color=GOLD]6[/color] magical moths which deal spell damage.
 
[color=GOLD]Rare Breed[/color]
[color=GOLD]Moths of Prey[/color] will change their abilities depending on sum of gold costs of nearby towers.
"
412,"[color=LIGHT_BLUE]They are moths, not fireflies![/color]
[color=YELLOW]Author:[/color] Deemzul
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]0[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]600[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-30%[/color] damage to undead
[color=GOLD]+20%[/color] damage to magic
[color=GOLD]+8%[/color] spell damage dealt/lvl
 
[color=GOLD]Moths of Prey[/color]
This tower controls [color=GOLD]6[/color] magical moths which deal spell damage.
 
[color=GOLD]Rare Breed[/color]
[color=GOLD]Moths of Prey[/color] will change their abilities depending on sum of gold costs of nearby towers.
"
413,"[color=LIGHT_BLUE]They are moths, not fireflies![/color]
[color=YELLOW]Author:[/color] Deemzul
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]0[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]600[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-30%[/color] damage to undead
[color=GOLD]+20%[/color] damage to magic
[color=GOLD]+8%[/color] spell damage dealt/lvl
 
[color=GOLD]Moths of Prey[/color]
This tower controls [color=GOLD]7[/color] magical moths which deal spell damage.
 
[color=GOLD]Rare Breed[/color]
[color=GOLD]Moths of Prey[/color] will change their abilities depending on sum of gold costs of nearby towers.
"
414,"[color=LIGHT_BLUE]An inscription is written on the grave: ""The admiral defeated the Dutchman and its crew near this island.""[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2855[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]2000[/color] range
 
[color=GOLD]Cannon[/color]
The Dutchman attacks a random creep in range, dealing AoE attack damage.
 
[color=GOLD]Soul Attack[/color]
Every [color=GOLD]5[/color] seconds the Dutchman attacks a random creep in range with a collected soul, dealing spell damage.
 
[color=GOLD]Panic[/color]
Whenever the Dutchman kills a creep, it collects its soul. Reduces armor of other creeps near the killed creep but also causes them to move faster.
 
[color=GOLD]Soul Storm[/color]
When this spell is activated [color=GOLD]2[/color] souls will be periodically released.

 
[color=GOLD]600[/color] range, [color=GOLD]5s[/color] cooldown

"
415,"[color=LIGHT_BLUE]A lightning prince with a bouncing attack and a chance to control energy and lightning.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]143[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1300[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+3.75%[/color] spell crit chance ([color=GOLD]+0.25%[/color]/lvl)
 
[color=GOLD]Bounce Attack[/color]
[color=GOLD]5[/color] targets
[color=GOLD]-30%[/color] damage per bounce
 
[color=GOLD]Lightning Strike[/color]
Chance to strike hit creeps with a lightning bolt, dealing spell damage.
 
[color=GOLD]Realm of Thunder - Aura[/color]
Increases the vulnerability of enemies in range to damage from [color=ffffe0ff]Storm[/color] towers.
"
416,"[color=LIGHT_BLUE]A lightning prince with a bouncing attack and a chance to control energy and lightning.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]215[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1300[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+3.75%[/color] spell crit chance ([color=GOLD]+0.5%[/color]/lvl)
 
[color=GOLD]Bounce Attack[/color]
[color=GOLD]5[/color] targets
[color=GOLD]-30%[/color] damage per bounce
 
[color=GOLD]Lightning Strike[/color]
Chance to strike hit creeps with a lightning bolt, dealing spell damage.
 
[color=GOLD]Realm of Thunder - Aura[/color]
Increases the vulnerability of enemies in range to damage from [color=ffffe0ff]Storm[/color] towers.
"
417,"[color=LIGHT_BLUE]Militia guardians rain axes at the heads of the enemies. However, they are not very accurate, and afraid of undead and large creeps.[/color]
[color=YELLOW]Author:[/color] ShyGnome
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]101[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-20%[/color] damage to bosses ([color=GOLD]+0.6%[/color]/lvl)
[color=GOLD]-20%[/color] damage to undead ([color=GOLD]+0.4%[/color]/lvl)
[color=GOLD]+20%[/color] damage to nature ([color=GOLD]+0.4%[/color]/lvl)
 
[color=GOLD]Hail of Axes[/color]
Militia guardians throw axes to up to [color=GOLD]3[/color] enemies at once, but each axe has a chance to miss.
"
418,"[color=LIGHT_BLUE]Militia guardians rain axes at the heads of the enemies. However, they are not very accurate, and afraid of undead and large creeps.[/color]
[color=YELLOW]Author:[/color] ShyGnome
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]304[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-20%[/color] damage to bosses ([color=GOLD]+0.7%[/color]/lvl)
[color=GOLD]-20%[/color] damage to undead ([color=GOLD]+0.5%[/color]/lvl)
[color=GOLD]+20%[/color] damage to nature ([color=GOLD]+0.5%[/color]/lvl)
 
[color=GOLD]Hail of Axes[/color]
Militia guardians throw axes to up to [color=GOLD]3[/color] enemies at once, but each axe has a chance to miss.
"
419,"[color=LIGHT_BLUE]Militia guardians rain axes at the heads of the enemies. However, they are not very accurate, and afraid of undead and large creeps.[/color]
[color=YELLOW]Author:[/color] ShyGnome
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]608[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-20%[/color] damage to bosses ([color=GOLD]+0.8%[/color]/lvl)
[color=GOLD]-20%[/color] damage to undead ([color=GOLD]+0.6%[/color]/lvl)
[color=GOLD]+20%[/color] damage to nature ([color=GOLD]+0.6%[/color]/lvl)
 
[color=GOLD]Hail of Axes[/color]
Militia guardians throw axes to up to [color=GOLD]3[/color] enemies at once, but each axe has a chance to miss.
"
420,"[color=LIGHT_BLUE]Militia guardians rain axes at the heads of the enemies. However, they are not very accurate, and afraid of undead and large creeps.[/color]
[color=YELLOW]Author:[/color] ShyGnome
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1218[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-20%[/color] damage to bosses ([color=GOLD]+0.9%[/color]/lvl)
[color=GOLD]-20%[/color] damage to undead ([color=GOLD]+0.7%[/color]/lvl)
[color=GOLD]+20%[/color] damage to nature ([color=GOLD]+0.7%[/color]/lvl)
 
[color=GOLD]Hail of Axes[/color]
Militia guardians throw axes to up to [color=GOLD]3[/color] enemies at once, but each axe has a chance to miss.
"
421,"[color=LIGHT_BLUE]A device created to unleash fiery explosions.[/color]
[color=YELLOW]Author:[/color] Ashbringer
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]81[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Firestorm[/color]
Attacks have a chance to cause repeating AoE spell damage around the main target.
"
422,"[color=LIGHT_BLUE]A device created to unleash fiery explosions.[/color]
[color=YELLOW]Author:[/color] Ashbringer
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]653[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Firestorm[/color]
Attacks have a chance to cause repeating AoE spell damage around the main target.
"
423,"[color=LIGHT_BLUE]A device created to unleash fiery explosions.[/color]
[color=YELLOW]Author:[/color] Ashbringer
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1143[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Firestorm[/color]
Attacks have a chance to cause repeating AoE spell damage around the main target.
"
424,"[color=LIGHT_BLUE]A device created to unleash fiery explosions.[/color]
[color=YELLOW]Author:[/color] Ashbringer
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]245[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Firestorm[/color]
Attacks have a chance to cause repeating AoE spell damage around the main target.
"
425,"[color=LIGHT_BLUE]Chills creeps to the bone.[/color]
[color=YELLOW]Author:[/color] MasterCassim
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]394[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Icy Touch[/color]
Slows hit creeps.
"
